,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,dong,address1,lat,lng
3212,제주특별자치도 제주시 일도1동 1300-23,1300-23,제주특별자치도 제주시 일도1동,벨로인커피네이쳐,19083827,http://t1.daumcdn.net/place/66E1FF06C5614013B72C62DBA25AD442,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.51472501237142,126.5256859753625
2597,제주특별자치도 제주시 이도2동 1977-1,1977-1,제주특별자치도 제주시 이도2동,타임앤 스타일,18033536,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.4916567274359,126.54145321708668
2668,제주특별자치도 제주시 이도이동 1066-9,1066-9,제주특별자치도 제주시 이도이동,종로연카페,2122535351,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.494522302517275,126.5352441747893
3116,제주특별자치도 제주시 연동 280-60,280-60,제주특별자치도 제주시 연동,바론,257843462,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49311732416279,126.4933066786508
1952,제주특별자치도 제주시 삼도2동 1241-12,1241-12,제주특별자치도 제주시 삼도2동,민다방,24907645,,0.0,제주시,제주시,제주시,삼도2동,"['제주특별자치도', '제주시', '삼도2동']",33.50622243648201,126.52506510250889
986,제주특별자치도 제주시 삼양일동 1654,1654,제주특별자치도 제주시 삼양일동,호랑이와황금댕댕이,562609054,,0.0,제주시,제주시,제주시,삼양일동,"['제주특별자치도', '제주시', '삼양일동']",,
2129,제주특별자치도 제주시 연동 293-87,293-87,제주특별자치도 제주시 연동,모나코,1122942212,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48644026622304,126.4955491728103
2736,제주특별자치도 제주시 연동 284-10,284-10,제주특별자치도 제주시 연동,벨리,9014772,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48489319766335,126.49203329100182
3223,제주특별자치도 제주시 노형동 699-5,699-5,제주특별자치도 제주시 노형동,개좋아,27145886,http://t1.daumcdn.net/place/AE3B916F326B40E0A910F85D6AE05565,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.474338182185356,126.48350975997332
1180,제주특별자치도 제주시 삼양이동 2181-30,2181-30,제주특별자치도 제주시 삼양이동,오도록커피,1054808227,,0.0,제주시,제주시,제주시,삼양이동,"['제주특별자치도', '제주시', '삼양이동']",33.51978814500263,126.58597534464353
1678,제주특별자치도 제주시 노형동 726-1,726-1,제주특별자치도 제주시 노형동,앤티앤스제주노형점,283786905,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.4816027942103,126.48644479845409
1541,제주특별자치도 제주시 오등동 1377-20,1377-20,제주특별자치도 제주시 오등동,밈하우스,27512721,http://t1.daumcdn.net/cfile/2648865056E06DED0A,0.0,제주시,제주시,제주시,오등동,"['제주특별자치도', '제주시', '오등동']",33.47529923188504,126.52544475110297
1683,제주특별자치도 제주시 용담1동 153-1,153-1,제주특별자치도 제주시 용담1동,일광다방,10752403,,0.0,제주시,제주시,제주시,용담1동,"['제주특별자치도', '제주시', '용담1동']",33.511627665003445,126.51927094121102
1722,제주특별자치도 제주시 이도2동 1078,1078,제주특별자치도 제주시 이도2동,모임찻집,25083055,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49470880498925,126.53593187318786
2913,제주특별자치도 제주시 일도1동 1274-2,1274-2,제주특별자치도 제주시 일도1동,카페아주르아일랜드,2020652537,,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",33.515567500833896,126.5262626032571
437,제주특별자치도 제주시 건입동 1399-10,1399-10,제주특별자치도 제주시 건입동,달빛머금은,26826910,http://t1.daumcdn.net/place/DB75ABF3358648139B078159588D38B1,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.515697820964036,126.52639105434346
112,제주특별자치도 제주시 회천동 2969,2969,제주특별자치도 제주시 회천동,오르미,1359144936,,0.0,제주시,제주시,제주시,회천동,"['제주특별자치도', '제주시', '회천동']",33.497065391899966,126.60733902820559
2979,제주특별자치도 제주시 이도2동 1979-18,1979-18,제주특별자치도 제주시 이도2동,젤라또&에스프레소 제주지점,26061965,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.489990010240646,126.54032571661617
1157,제주특별자치도 제주시 오라삼동 2267-1,2267-1,제주특별자치도 제주시 오라삼동,더오라,140584160,,0.0,제주시,제주시,제주시,오라삼동,"['제주특별자치도', '제주시', '오라삼동']",33.497052857917424,126.50968801359436
1457,제주특별자치도 제주시 노형동 749-9,749-9,제주특별자치도 제주시 노형동,카페코쁘,233480347,http://t1.daumcdn.net/localfiy/7C6DE036F2DA4D5CAD3F6B9BB47DE96E,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47815915837979,126.47963544580782
216,제주특별자치도 제주시 이도2동 1178-3,1178-3,제주특별자치도 제주시 이도2동,커피팔레트,19499624,http://t1.daumcdn.net/localfiy/283531B8421A462B83C601F6B3DACD8B,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.499551042799865,126.53179946546139
1747,제주특별자치도 제주시 건입동 1089-52,1089-52,제주특별자치도 제주시 건입동,문희다방,21520937,,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.51388478116473,126.53521386413858
1590,제주특별자치도 제주시 노형동 906-1,906-1,제주특별자치도 제주시 노형동,노론존,1151082526,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.4884449667758,126.48405442100582
2220,제주특별자치도 제주시 이도이동 1010-10,1010-10,제주특별자치도 제주시 이도이동,제주바리스타카페,1729174027,,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.49706800598537,126.53130921038299
407,제주특별자치도 제주시 연동 261-9,261-9,제주특별자치도 제주시 연동,바바부단 신제주점,11643824,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.488976868658504,126.48970678447732
2510,제주특별자치도 제주시 아라일동 6107-19,6107-19,제주특별자치도 제주시 아라일동,아라슬라임위드슬코,288843743,,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47554938225221,126.54601361648956
1648,제주특별자치도 제주시 도두이동 1651-13,1651-13,제주특별자치도 제주시 도두이동,산타루치아,21491895,,0.0,제주시,제주시,제주시,도두이동,"['제주특별자치도', '제주시', '도두이동']",33.509277960033224,126.47439082734311
1719,제주특별자치도 제주시 이도2동 2031-10,2031-10,제주특별자치도 제주시 이도2동,고스란히,26604033,http://t1.daumcdn.net/place/4BA20485D86048C98FEB839B1A79F3F0,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.48845963805351,126.53515174491565
2678,제주특별자치도 제주시 일도2동 367-6,367-6,제주특별자치도 제주시 일도2동,커피점미미즈쿠,26632610,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.50637423374565,126.5394814488199
725,제주특별자치도 제주시 이도이동 2007-4,2007-4,제주특별자치도 제주시 이도이동,카페360,1546033095,http://t1.daumcdn.net/place/B08BEE12E25845D19F098CACF5B485B8,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.48956709126647,126.53812425736109
960,제주특별자치도 제주시 이호이동 22,22,제주특별자치도 제주시 이호이동,카페베네 제주중앙병원점,19237965,,1.0,제주시,제주시,제주시,이호이동,"['제주특별자치도', '제주시', '이호이동']",33.49190232927221,126.47010986547438
1211,제주특별자치도 제주시 삼도2동 1120-2,1120-2,제주특별자치도 제주시 삼도2동,카페송키,1883569834,http://t1.daumcdn.net/localfiy/383D18261AD54F428DC67602EB8AF41C,0.0,제주시,제주시,제주시,삼도2동,"['제주특별자치도', '제주시', '삼도2동']",33.51514021669135,126.520190081215
3079,제주특별자치도 제주시 아라이동 3001-14,3001-14,제주특별자치도 제주시 아라이동,카페더비어,26786520,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.492563134037816,126.5437339899703
1188,제주특별자치도 제주시 아라일동 2338-4,2338-4,제주특별자치도 제주시 아라일동,탐앤탐스 제주아라점,27608319,http://t1.daumcdn.net/place/8E2A1D049D3E4A4EA237C5E63DFF66B4,1.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.479224855559714,126.54322294119649
3241,제주특별자치도 제주시 연동 262-44,262-44,제주특별자치도 제주시 연동,나무까페,206709125,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48611449865316,126.48909520123595
2155,제주특별자치도 제주시 일도일동 1084-13,1084-13,제주특별자치도 제주시 일도일동,효진카페,10962774,,0.0,제주시,제주시,제주시,일도일동,"['제주특별자치도', '제주시', '일도일동']",33.51318479547985,126.53033975089281
3202,제주특별자치도 제주시 연동 1954-4,1954-4,제주특별자치도 제주시 연동,요거프레소 제주연동점,14101277,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49056472289786,126.48127429821405
2767,제주특별자치도 제주시 봉개동 1883,1883,제주특별자치도 제주시 봉개동,정봉자커피봉개점,1771584253,,0.0,제주시,제주시,제주시,봉개동,"['제주특별자치도', '제주시', '봉개동']",33.48940153914786,126.59603232945422
2941,제주특별자치도 제주시 연동 272-39,272-39,제주특별자치도 제주시 연동,쏭쓰,14722487,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.488188281797555,126.49175581382013
2369,제주특별자치도 제주시 아라일동 6100-12,6100-12,제주특별자치도 제주시 아라일동,앤드제이앤,378630984,http://t1.daumcdn.net/place/4EF17205F73249EE91CC59B8115C52CF,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47546834255511,126.5435869252733
1148,제주특별자치도 제주시 외도이동 319-1,319-1,제주특별자치도 제주시 외도이동,갤러리앤카페더몹시,1772131994,http://t1.daumcdn.net/localfiy/36F9617EA9054AA7A5900A2DD5F695A3,0.0,제주시,제주시,제주시,외도이동,"['제주특별자치도', '제주시', '외도이동']",33.494550186339296,126.43360176977475
228,제주특별자치도 제주시 연동 283-46,283-46,제주특별자치도 제주시 연동,더블에스,1396941120,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48672640669329,126.49231956081061
1050,제주특별자치도 제주시 일도1동 1484-9,1484-9,제주특별자치도 제주시 일도1동,봉다방,27127352,http://t1.daumcdn.net/place/4AF50D5AB27B48A998D5D7EF1228D238,0.0,제주시,제주시,제주시,일도1동,"['제주특별자치도', '제주시', '일도1동']",,
1791,제주특별자치도 제주시 일도이동 40-1,40-1,제주특별자치도 제주시 일도이동,카페파노,1038868629,http://t1.daumcdn.net/localfiy/searchregister_1773656727,0.0,제주시,제주시,제주시,일도이동,"['제주특별자치도', '제주시', '일도이동']",33.500327978753944,126.5517256846905
1274,제주특별자치도 제주시 연동 1496-3,1496-3,제주특별자치도 제주시 연동,피아노,155761835,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.47870768775266,126.48925918175352
1897,제주특별자치도 제주시 삼도이동 1123-6,1123-6,제주특별자치도 제주시 삼도이동,판,2106402698,http://t1.daumcdn.net/localfiy/912D69C316914A3CBA40982B01516935,0.0,제주시,제주시,제주시,삼도이동,"['제주특별자치도', '제주시', '삼도이동']",33.515380119190446,126.51974530454152
1652,제주특별자치도 제주시 이도2동 1772-11,1772-11,제주특별자치도 제주시 이도2동,신궁양궁카페,1532920661,http://t1.daumcdn.net/localfiy/searchregister_1130036215,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49960233468254,126.52915617485749
412,제주특별자치도 제주시 연동 274-22,274-22,제주특별자치도 제주시 연동,아지트,116654608,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48515870616486,126.49082235663047
1334,제주특별자치도 제주시 연동 456,456,제주특별자치도 제주시 연동,지유명차 제주점,12471329,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.481991213199905,126.49940525979733
