,addrbunho,address,cafe,cafe_id,image_url,franchise
2200,537-10,제주특별자치도 제주시 삼도1동,더돌체,1471231255,,0.0
2201,711-5,제주특별자치도 제주시 노형동,에스프레소펍,421056083,http://t1.daumcdn.net/place/D9F2E97D35284EAC9E2E48274FD6A027,0.0
2202,1567-1,제주특별자치도 제주시 구좌읍 김녕리,기억북카페,247162336,http://t1.daumcdn.net/localfiy/searchregister_38420247,0.0
2203,1123-1,제주특별자치도 제주시 애월읍 고내리,바다와자전거,1596778646,http://t1.daumcdn.net/place/AA6F59533444442291EACB2C1453EC8A,0.0
2204,918-11,제주특별자치도 제주시 도남동,돌랑펜고,1627955915,,0.0
2205,2579-4,제주특별자치도 제주시 노형동,웰빙요가명상카페,551712632,,0.0
2206,1769-12,제주특별자치도 제주시 이도2동,머뭄,27235493,http://t1.daumcdn.net/place/B8E39F33B1574C5695000B284EA2B772,0.0
2207,275-34,제주특별자치도 서귀포시 서귀동,쉬멍가,23556092,http://t1.daumcdn.net/place/251051DF2CBD453FB917A6051763505F,0.0
2208,1472-9,제주특별자치도 제주시 구좌읍 세화리,다복다복,427933285,,0.0
2209,3085,제주특별자치도 제주시 조천읍 함덕리,함덕커피숖,884907943,http://t1.daumcdn.net/localfiy/searchregister_716123369,0.0
2210,1130-2,제주특별자치도 서귀포시 성산읍 신산리,신산리마을카페,26944414,http://t1.daumcdn.net/place/E9863B6BD3734F7A8322066B6B0748B8,0.0
2211,283-6,제주특별자치도 제주시 연동,바나나라이브,994990674,,0.0
2212,4279,제주특별자치도 제주시 화북일동,88로스터즈,614956036,http://t1.daumcdn.net/localfiy/searchregister_1878218467,0.0
2213,1435-2,제주특별자치도 제주시 건입동,쎄시봉카페,27505139,,0.0
2214,486-9,제주특별자치도 제주시 구좌읍 종달리,카페아방,26813102,,0.0
2215,1373-1,제주특별자치도 제주시 구좌읍 송당리,풍림다방,23579370,http://t1.daumcdn.net/place/7522B805AEC04EF6BBAAE580EC64E569,0.0
2216,1776-3,제주특별자치도 제주시 이도2동,카페파이브,27446249,,0.0
2217,293-5,제주특별자치도 서귀포시 서귀동,백록다방,10393892,,0.0
2218,2546,제주특별자치도 제주시 애월읍 애월리,몽상드애월,27114938,http://t1.daumcdn.net/place/17F441E604E04DF487D37F5754858A92,0.0
2219,1924-3,제주특별자치도 서귀포시 대정읍 일과리,바당미술관바당갤러리,1355280803,,0.0
2220,10-1,제주특별자치도 서귀포시 서귀동,몬들락,236288775,http://t1.daumcdn.net/localfiy/7BA1A7A2B7584ED3A2F97A8A8649F227,0.0
2221,1766-5,제주특별자치도 서귀포시 상예동,그레이1766,27418865,http://t1.daumcdn.net/cfile/234F214656A0703029,0.0
2222,1485,제주특별자치도 제주시 구좌읍 행원리,그초록,1782977249,http://t1.daumcdn.net/place/80CBFCB5EEEE4D80A2C76966093B34BD,0.0
2223,145-4,제주특별자치도 서귀포시 법환동,벙커하우스,670044535,http://t1.daumcdn.net/place/6FEFD129ED054D439445BD18DC8C9D82,0.0
2224,1982-23,제주특별자치도 제주시 이도2동,카페수,19584197,,0.0
2225,2120-16,제주특별자치도 제주시 한경면 저지리,우호적무관심,615161662,http://t1.daumcdn.net/place/505127A8C67D4B4ABF5A6C3E6C21F956,0.0
2226,286,제주특별자치도 서귀포시 동홍동,카페폴린,969382627,http://t1.daumcdn.net/localfiy/searchregister_1482354189,0.0
2227,1775-6,제주특별자치도 제주시 이도1동,소우정다방,9835842,,0.0
2228,1845,제주특별자치도 제주시 한림읍 동명리,별세계,791489868,http://t1.daumcdn.net/localfiy/searchregister_75261093,0.0
2229,36,제주특별자치도 제주시 우도면 연평리,굿모닝카페,1222953050,,0.0
2230,산 216,제주특별자치도 제주시 애월읍 소길리,이디야커피 렛츠런파크제주점,580678923,,1.0
2231,292-1,제주특별자치도 서귀포시 서귀동,카페205,276658476,,0.0
2232,2467,제주특별자치도 제주시 애월읍 애월리,카페애월로11,1540797741,http://t1.daumcdn.net/localfiy/607F43E105C84C05B5F43793BB5D694B,0.0
2233,288,제주특별자치도 서귀포시 안덕면 감산리,차롱지에스엘,1596413184,,0.0
2234,256,제주특별자치도 제주시 연동,인생과삶,9348252,,0.0
2235,1371,제주특별자치도 제주시 한림읍 금능리,문화카페별차롱,26980914,,0.0
2236,1080-1,제주특별자치도 서귀포시 성산읍 삼달리,본스커피,21928570,,0.0
2237,1080-21,제주특별자치도 제주시 이도이동,포스트커피,744578074,,0.0
2238,1515-2,제주특별자치도 제주시 구좌읍 행원리,카페테리아빈센트,1583077475,http://t1.daumcdn.net/localfiy/183126E85E944F7DBBFD38E84BAB2892,0.0
2239,469-1,제주특별자치도 제주시 구좌읍 상도리,걱정말아요제주,1932882486,http://t1.daumcdn.net/localfiy/E3F3AB8B32264FBEA153EFD0E95351A9,0.0
2240,27-2,제주특별자치도 제주시 구좌읍 월정리,라임블루,24870029,http://t1.daumcdn.net/place/9BCCE51AEA5A40A09A467D579C5D575B,0.0
2241,1635,제주특별자치도 제주시 애월읍 곽지리,문서프,27598301,http://t1.daumcdn.net/cfile/210E6039570F2D281F,0.0
2242,1441,제주특별자치도 제주시 건입동,앙뚜아네트,309701322,http://t1.daumcdn.net/place/2BAB231D9718449080CBB0C9CDF4AED5,0.0
2243,1724-1,제주특별자치도 제주시 해안동,씨힐,1903611516,http://t1.daumcdn.net/place/1301ED93D1304EF9B8E40D941548DA78,0.0
2244,661-2,제주특별자치도 서귀포시 성산읍 온평리,오메오메,124669851,http://t1.daumcdn.net/localfiy/7D5510EAAEC64E82B460D3A473B1F332,0.0
2245,2467,제주특별자치도 제주시 애월읍 애월리,제주담다,572717031,http://t1.daumcdn.net/place/DF415D9CB59E4B45A96D87A1B509CC0D,0.0
2246,261,제주특별자치도 제주시 연동,쥬씨 연동점,177458893,,0.0
2247,1010-10,제주특별자치도 제주시 이도이동,제주바리스타카페,1729174027,,0.0
2248,118-3,제주특별자치도 제주시 한경면 신창리,도르라미,1382011189,http://t1.daumcdn.net/localfiy/searchregister_1316937093,0.0
2249,573-3,제주특별자치도 제주시 도남동,프렌즈타임,199580620,,0.0
2250,3162-2,제주특별자치도 제주시 오라이동,투썸플레이스 제주연북로점,474120028,,1.0
2251,818-2,제주특별자치도 서귀포시 안덕면 창천리,카페아라,24638022,http://t1.daumcdn.net/place/5682BAB18EEF4DB180B4BABD26E4D813,0.0
2252,1707,제주특별자치도 제주시 이호일동,로스트&헤븐,1817863662,http://t1.daumcdn.net/place/7420AF25C5844A3D9DE0C258A84F10F6,0.0
2253,2065-7,제주특별자치도 서귀포시 안덕면 상창리,미니파라다이스,1423809046,http://t1.daumcdn.net/localfiy/CBD23362595B412E9E01670AFCD32013,0.0
2254,248-5,제주특별자치도 제주시 용담1동,타요키즈카페 제주용담점,2058522387,http://t1.daumcdn.net/place/90AC953439CE4BEB900A02AE998F965E,0.0
2255,3643-15,제주특별자치도 제주시 구좌읍 세화리,카페이야기,18013376,,0.0
2256,508-1,제주특별자치도 제주시 삼도일동,정농다방,11256999,,0.0
2257,256-5,제주특별자치도 제주시 연동,미나,24119022,,0.0
2258,1877-6,제주특별자치도 서귀포시 표선면 가시리,뚜르,2144170911,,0.0
2259,2864-36,제주특별자치도 서귀포시 색달동,초콜릿앤드커피,21302639,http://t1.daumcdn.net/place/7D0B560391E548F287FFC2041567982E,0.0
2260,2453-5,제주특별자치도 서귀포시 남원읍 남원리,느영나영초가집,550559893,http://t1.daumcdn.net/localfiy/searchregister_1403554122,0.0
2261,249-4,제주특별자치도 제주시 용담1동,어피니티,1105114080,http://t1.daumcdn.net/place/561AE1EA39F3415EABE6544558042B9C,0.0
2262,1297-3,제주특별자치도 제주시 한림읍 금능리,힐링포유,21556089,,0.0
2263,3061,제주특별자치도 제주시 조천읍 함덕리,카페타히티,603595713,,0.0
2264,122-5,제주특별자치도 서귀포시 남원읍 남원리,욜로카페,1392030698,http://t1.daumcdn.net/place/70D4C11D16494491A5F7E1DDE3230768,0.0
2265,80-1,제주특별자치도 서귀포시 월평동,예원한지앤카페말,21801975,http://t1.daumcdn.net/cfile/2717204853F1B0E11C,0.0
2266,2423-6,제주특별자치도 서귀포시 강정동,바라보다,486784904,,0.0
2267,1732,제주특별자치도 제주시 한림읍 협재리,쉼표,20465427,http://t1.daumcdn.net/place/AE976F2A108143ABBF63577347935974,0.0
2268,674-10,제주특별자치도 제주시 건입동,꾸까,280856908,,0.0
2269,415,제주특별자치도 제주시 구좌읍 월정리,구좌상회작업실,26884074,http://t1.daumcdn.net/place/70499381C9444BB7B92D14B23C97F2F0,0.0
2270,235,제주특별자치도 서귀포시 성산읍 고성리,호랑호랑,2124719483,,0.0
2271,1178-3,제주특별자치도 제주시 이도2동,오캄커피,1708813145,http://t1.daumcdn.net/place/DC0001BA499B4FB0BB91B04BC7981E31,0.0
2272,552-8,제주특별자치도 제주시 조천읍 교래리,작은살레,1285979270,http://t1.daumcdn.net/place/8320555E5BC44916901692C77E8538FA,0.0
2273,165-7,제주특별자치도 서귀포시 강정동,카페퍼플리코 서귀포점,27441205,http://t1.daumcdn.net/localfiy/BB3126E57FCD4A1C8B562D8842412170,0.0
2274,295-30,제주특별자치도 서귀포시 서귀동,스위트쏭,214562349,,0.0
2275,582-4,제주특별자치도 서귀포시 강정동,현카페,654606271,http://t1.daumcdn.net/place/E7416A29681948CBB034D385F74C3FE6,0.0
2276,744-13,제주특별자치도 서귀포시 서홍동,외돌개나라게스트하우스,8319639,http://t1.daumcdn.net/cfile/186429364CE5D36D01,0.0
2277,258-2,제주특별자치도 서귀포시 서귀동,로컬라운지,2023352784,http://t1.daumcdn.net/localfiy/searchregister_1410172187,0.0
2278,277-1,제주특별자치도 서귀포시 서귀동,올레카페,21355183,http://t1.daumcdn.net/place/C02403DE90FB4C55AB989FC36E84210B,0.0
2279,1784-2,제주특별자치도 제주시 이도1동,양파,9218021,,0.0
2280,2624-1,제주특별자치도 제주시 도두일동,해즈빈 도두점,17022482,,0.0
2281,570,제주특별자치도 서귀포시 하예동,카페논짓물,561677707,http://t1.daumcdn.net/localfiy/44F628D1E46A4901A6A86BA88166C9A5,0.0
2282,115-11,제주특별자치도 서귀포시 성산읍 삼달리,덴드리,1195258663,,0.0
2283,392,제주특별자치도 서귀포시 성산읍 성산리,어니스트밀크,1984207097,http://t1.daumcdn.net/place/8CFCA702132E40EEBE09500648347A31,0.0
2284,92-7,제주특별자치도 서귀포시 남원읍 신례리,바다나비,227904457,,0.0
2285,208-1,제주특별자치도 서귀포시 강정동,카툰앤북카페늘숲,1914065555,,0.0
2286,2332-6,제주특별자치도 제주시 삼양이동,클래식PC카페,723563261,,0.0
2287,100-3,제주특별자치도 제주시 애월읍 광령리,카페그라운드,1842038586,http://t1.daumcdn.net/localfiy/F3068018F0054587A8780B635319E5CB,0.0
2288,1461-1,제주특별자치도 제주시 한림읍 협재리,카페뚜이,791629311,http://t1.daumcdn.net/localfiy/C03DF50D8741483B9267F328BE90155E,0.0
2289,2447-27,제주특별자치도 제주시 한림읍 협재리,런던다락,327003845,http://t1.daumcdn.net/localfiy/searchregister_1767340521,0.0
2290,4193,제주특별자치도 제주시 구좌읍 김녕리,커피하우스,27030147,,0.0
2291,6159,제주특별자치도 제주시 구좌읍 김녕리,자보카까페,229722619,,0.0
2292,2332-6,제주특별자치도 제주시 삼양이동,빠라빠빵 삼화지구2호점,597105112,http://t1.daumcdn.net/place/B7986B2260C448A6BFFB3D011C34206F,0.0
2293,1361-8,제주특별자치도 서귀포시 안덕면 화순리,아꼬운,568374019,http://t1.daumcdn.net/place/E5E6F14DF9BE473EAC2D52F38283BCB1,0.0
2294,396-2,제주특별자치도 서귀포시 안덕면 감산리,르몽,483542662,,0.0
2295,4029,제주특별자치도 제주시 조천읍 선흘리,카페마마미니,507163800,http://t1.daumcdn.net/localfiy/9D9BF3F8198F4240BB2371019AEDB174,0.0
2296,103-9,제주특별자치도 서귀포시 동홍동,다현,18751775,,0.0
2297,1236-4,제주특별자치도 제주시 노형동,투썸플레이스 제주노형DT점,2097029740,http://t1.daumcdn.net/place/A987C45406884809AA37D39640D30EDA,1.0
2298,3783-2,제주특별자치도 제주시 노형동,투썸플레이스 제주노형오거리점,1928554578,,1.0
2299,1474-11,제주특별자치도 제주시 한림읍 금능리,카페나무,1328390041,,0.0
2300,884-1,제주특별자치도 제주시 구좌읍 종달리,바다는안보여요,23571929,http://t1.daumcdn.net/place/55B18650857541ACA076D309F66E7BEA,0.0
2301,1355-3,제주특별자치도 제주시 구좌읍 세화리,복숭이는 여행중,585972945,,0.0
2302,1638-9,제주특별자치도 제주시 삼양일동,커피알마,25133583,,0.0
2303,554-2,제주특별자치도 서귀포시 회수동,볼스카페,403954331,http://t1.daumcdn.net/place/0528D61643A34A7AB000D995D05C8D1D,0.0
2304,1476-47,제주특별자치도 제주시 일도1동,카페브릿지16,1612113893,,0.0
2305,3012-12,제주특별자치도 제주시 아라이동,굿데이카페,1410522599,http://t1.daumcdn.net/localfiy/F229C8FE7B48440E89EE7E6A6C0C6332,0.0
2306,1904,제주특별자치도 제주시 구좌읍 종달리,종달리&지붕카페,1506123187,,0.0
2307,1768-1,제주특별자치도 제주시 이도이동,더벤티 제주시청점,1085410931,,0.0
2308,1260-1,제주특별자치도 제주시 삼도2동,오션스위츠제주호텔 카페테리아,21546648,http://t1.daumcdn.net/place/A1487AC7E89F4A27AFB1325ECBC2BFA2,0.0
2309,2114-53,제주특별자치도 제주시 한경면 저지리,페이지유,24877763,,0.0
2310,3243,제주특별자치도 서귀포시 대정읍 상모리,커피캄머,1136774130,http://t1.daumcdn.net/place/9ED4E2F060F345F9ADA1CD84F2F13973,0.0
2311,1770-12,제주특별자치도 제주시 이도2동,올디너리,397324342,http://t1.daumcdn.net/place/D600E6BD647A4D97A8614C788D4FD2F7,0.0
2312,942-7,제주특별자치도 제주시 노형동,리에또,19883693,http://t1.daumcdn.net/place/ED99CA06331D422297F27ADF42EAAD28,0.0
2313,1476-4,제주특별자치도 서귀포시 표선면 표선리,카페가드니아 전기차충전소,1740302202,,0.0
2314,51-10,제주특별자치도 제주시 도남동,파티세리코안도르,636995766,,0.0
2315,1993-3,제주특별자치도 제주시 이도2동,옌스스토리카페,128813184,http://t1.daumcdn.net/localfiy/15658594661C4251BB6E76EF9900FA85,0.0
2316,1281,제주특별자치도 서귀포시 토평동,카페50번길,354410266,,0.0
2317,1183-8,제주특별자치도 제주시 이도2동,플로라,19321320,http://t1.daumcdn.net/place/795D57E72C3B439A8A5AB9BD59068465,0.0
2318,360-11,제주특별자치도 제주시 일도이동,파스쿠찌 제주일도점,25115010,,1.0
2319,1169-1,제주특별자치도 제주시 이도2동,신현대,21469585,,0.0
2320,885-7,제주특별자치도 제주시 오라이동,선갤러리카페,719557066,,0.0
2321,2447-3,제주특별자치도 제주시 한림읍 협재리,카페모래알,685289703,http://t1.daumcdn.net/place/B2ADB9C39735424188B04BF829EBF9F4,0.0
2322,1299,제주특별자치도 서귀포시 토평동,오로지카페,306544936,,0.0
2323,1301-4,제주특별자치도 제주시 일도일동,마음에온,522395014,http://t1.daumcdn.net/place/38F757F05CA24D71B9B9ABCF92CE0ABD,0.0
2324,3001-9,제주특별자치도 제주시 아라이동,할리스커피 제주이도점,13109630,,1.0
2325,445-7,제주특별자치도 제주시 외도일동,비쥬베베,765358782,http://t1.daumcdn.net/localfiy/searchregister_17459122,0.0
2326,875-1,제주특별자치도 서귀포시 남원읍 위미리,와랑와랑,18815393,http://t1.daumcdn.net/place/4170E2553C3F4E2C90FB7D3349C74A9C,0.0
2327,1982-4,제주특별자치도 제주시 이도이동,베이비카페 어놀 이도점,25488727,http://t1.daumcdn.net/cfile/243EC7395403CBC001,0.0
2328,1041-19,제주특별자치도 제주시 애월읍 유수암리,파랑카페,143521256,,0.0
2329,3760,제주특별자치도 제주시 한경면 고산리,수월해지다,1176332551,,0.0
2330,263-15,제주특별자치도 제주시 연동,릴리펏 제주점,741799828,,0.0
2331,163-6,제주특별자치도 서귀포시 안덕면 사계리,카페용빵,285528226,,0.0
2332,416-2,제주특별자치도 서귀포시 서귀동,앤그리고,1268562000,http://t1.daumcdn.net/localfiy/searchregister_1016405349,0.0
2333,273-13,제주특별자치도 제주시 연동,보이타운,1143483385,,0.0
2334,125-1,제주특별자치도 서귀포시 안덕면 사계리,지미526,1555455122,http://t1.daumcdn.net/place/7F5E9601A76947DFBA2552C7DC7BD058,0.0
2335,50-3,제주특별자치도 서귀포시 남원읍 태흥리,모카다방,27491731,http://t1.daumcdn.net/place/13AB00C900B04A078DDC165FFEA783B1,0.0
2336,656-9,제주특별자치도 제주시 오라이동,살레카페,1811264594,,0.0
2337,1559-18,제주특별자치도 제주시 조천읍 와산리,펀카페,1820232752,,0.0
2338,1759-5,제주특별자치도 서귀포시 색달동,가가하우스,1064472113,,0.0
2339,922-41,제주특별자치도 제주시 도남동,라이브카페악단,14087875,,0.0
2340,633-2,제주특별자치도 서귀포시 표선면 표선리,한라산백록다방,21510498,http://t1.daumcdn.net/place/1B61848AE96646C489B69F233B89ED2D,0.0
2341,2593-5,제주특별자치도 제주시 노형동,과일아삭 노형점,19606805,http://t1.daumcdn.net/place/B0F71E0111C54A0396BF087B9C5B19F7,0.0
