cafe,cafe_id,name,price,category
할리스커피 제주이도점,13109630,청포도 스파클링/자몽 파인 스파클링,"5,500",논커피
할리스커피 제주이도점,13109630,카라멜 마키아또(G),"6,000",커피
할리스커피 제주이도점,13109630,카라멜 마키아또(R),"5,500",커피
할리스커피 제주이도점,13109630,카페 라떼(G),"5,100",커피
할리스커피 제주이도점,13109630,카페 라떼(R),"4,600",커피
할리스커피 제주이도점,13109630,카페 모카(G),"5,600",커피
할리스커피 제주이도점,13109630,카페 모카(R),"5,100",커피
할리스커피 제주이도점,13109630,카페 아메리카노(G),"4,600",커피
할리스커피 제주이도점,13109630,카페 아메리카노(R),"4,100",커피
할리스커피 제주이도점,13109630,카푸치노(G),"5,100",커피
할리스커피 제주이도점,13109630,카푸치노(R),"4,600",커피
할리스커피 제주이도점,13109630,커피 할라치노(G),"5,700",커피
할리스커피 제주이도점,13109630,커피 할라치노(R),"5,200",커피
할리스커피 제주이도점,13109630,콜드브루(G),"5,000",커피
할리스커피 제주이도점,13109630,콜드브루(R),"4,500",커피
할리스커피 제주이도점,13109630,핫초코/아이스초코(G),"5,400",논커피
할리스커피 제주이도점,13109630,핫초코/아이스초코(R),"4,900",논커피
할리스커피 제주이도점,13109630,해남 녹차,"4,300",논커피
할리스커피 제주이도점,13109630,허브차,"4,300",논커피
할리스커피 제주이도점,13109630,홍차,"4,300",논커피
할리스커피 제주이도점,13109630,화이트 초코(G),"5,700",논커피
할리스커피 제주이도점,13109630,화이트 초코(R),"5,200",논커피
할리스커피 제주이도점,13109630,바닐라 딜라이트(G),"5,600",커피
할리스커피 제주이도점,13109630,복숭아 자두 스파클링 / 스퀴즈 레몬 스파클링,"5,500",논커피
할리스커피 제주이도점,13109630,바닐라 딜라이트(R),"5,100",커피
제주신라호텔 바당,13114417,아메리카노,"17,000",커피
제주신라호텔 바당,13114417,카페라떼,"18,000",커피
제주신라호텔 바당,13114417,카푸치노,"18,000",커피
제주신라호텔 바당,13114417,아이스 아메리카노,"18,500",커피
제주신라호텔 바당,13114417,아이스 카페라떼,"19,000",커피
커피맛이멜로,13312181,카푸치노,"5,500",커피
커피맛이멜로,13312181,플랫화이트,"5,500",커피
커피맛이멜로,13312181,로코커피,"7,000",커피
커피맛이멜로,13312181,카페라뗴,"5,500",커피
커피맛이멜로,13312181,멜로다방,"6,500",커피
platanus,13566035,녹차라떼,,논커피
platanus,13566035,카페모카,,커피
platanus,13566035,카페라떼,,커피
platanus,13566035,카푸치노,,커피
platanus,13566035,카라멜마까아또,,커피
두모악무인찻집,13571332,캡슐커피,"3,000",커피
두모악무인찻집,13571332,코코아,"2,000",논커피
두모악무인찻집,13571332,한방차,"2,000",논커피
두모악무인찻집,13571332,허브차,"2,000",논커피
두모악무인찻집,13571332,홍차,"2,000",논커피
빠리 스토리,13582475,커피&베이커리,,세트
테라,13622246,수제 요구르트,"5,000",논커피
세븐바스켓,14076499,카푸치노,,커피
보타니카170,14079983,다호박라떼(HOT),"8,000",논커피
보타니카170,14079983,레몬 히비스커스티(HOT),"7,000",논커피
보타니카170,14079983,레몬 히비스커스티(ICE),"7,500",논커피
보타니카170,14079983,레몬티(HOT),"7,000",논커피
보타니카170,14079983,레몬티(ICE),"7,500",논커피
보타니카170,14079983,민트 봉봉티(HOT),"7,000",논커피
보타니카170,14079983,민트 봉봉티(ICE),"7,500",논커피
보타니카170,14079983,나쵸,"9,900",기타
보타니카170,14079983,보타니카 돌체라떼(HOT),"6,000",커피
보타니카170,14079983,보타니카티(HOT),"5,000",논커피
보타니카170,14079983,보타니카티(ICE),"5,500",논커피
보타니카170,14079983,스위티라떼(HOT),"6,500",커피
보타니카170,14079983,스위티라떼(ICE),"7,000",커피
보타니카170,14079983,신 댕유자티(HOT),"7,000",논커피
보타니카170,14079983,신 댕유자티(ICE),"7,500",논커피
보타니카170,14079983,보타니카 돌체라떼(ICE),"6,500",커피
보타니카170,14079983,애플민트라떼(HOT),"7,000",논커피
보타니카170,14079983,아카시아꿀 오디티(HOT),"8,000",논커피
보타니카170,14079983,아카시아꿀 오디티(ICE),"8,500",논커피
보타니카170,14079983,아카시아꿀 오미자티(HOT),"8,000",논커피
보타니카170,14079983,아카시아꿀 오미자티(ICE),"8,500",논커피
보타니카170,14079983,아카시아꿀 청귤티(HOT),"8,000",논커피
보타니카170,14079983,아카시아꿀 청귤티(ICE),"8,500",논커피
보타니카170,14079983,장미라떼(HOT),"7,000",논커피
보타니카170,14079983,제주 한라봉라떼(HOT),"7,000",논커피
보타니카170,14079983,제주 한라봉라떼(ICE),"7,500",논커피
보타니카170,14079983,에스프레소(HOT),"4,500",커피
보타니카170,14079983,아메리카노(HOT),"4,500",커피
보타니카170,14079983,아메리카노(ICE),"5,000",커피
보타니카170,14079983,카페라떼(HOT),"5,000",커피
보타니카170,14079983,카페라떼(ICE),"5,500",커피
보타니카170,14079983,카푸치노(HOT),"5,000",커피
보타니카170,14079983,카푸치노(ICE),"5,500",커피
보타니카170,14079983,카라멜마끼아또(HOT),"5,500",커피
보타니카170,14079983,카라멜마끼아도(ICE),"6,000",커피
보타니카170,14079983,우유(HOT),"3,500",논커피
보타니카170,14079983,우유(ICE),"3,500",논커피
보타니카170,14079983,밀크초코(HOT),"6,000",논커피
보타니카170,14079983,밀크초코(ICE),"6,500",논커피
보타니카170,14079983,토마토주스(ICE),"8,000",논커피
보타니카170,14079983,바나나쉐이크(ICE),"8,000",논커피
보타니카170,14079983,표고버섯 피자,"24,000",베이커리
보타니카170,14079983,아카시아꿀 생자몽티(HOT),"8,000",논커피
보타니카170,14079983,아카시아꿀 생자몽티(ICE),"8,500",논커피
보타니카170,14079983,제주 한라봉티(HOT),"7,000",논커피
보타니카170,14079983,제주 한라봉티(ICE),"7,500",논커피
보타니카170,14079983,자몽티(HOT),"7,000",논커피
보타니카170,14079983,자몽티(ICE),"7,500",논커피
보타니카170,14079983,로즈마리 아이스크림,"4,000",빙수/아이스크림
보타니카170,14079983,독일수제소세지,"4,000",기타
시마에스프레소,14080373,아메리카노,,커피
시마에스프레소,14080373,딸기빙수,,빙수/아이스크림
시마에스프레소,14080373,팥빙수,,빙수/아이스크림
시마에스프레소,14080373,머핀,,베이커리
시마에스프레소,14080373,베이글,,베이커리
시마에스프레소,14080373,망고주스,,논커피
올리브카페,14083953,스페셜 드립,"7,000",커피
올리브카페,14083953,오늘의 드립,"6,000",커피
올리브카페,14083953,비엔나 커피,"7,000",커피
올리브카페,14083953,영귤차,"6,000",논커피
올리브카페,14083953,자몽차,"6,000",논커피
올리브카페,14083953,레몬차,"6,000",논커피
올리브카페,14083953,생강차,"6,000",논커피
올리브카페,14083953,아메리카노,"4,000",커피
요거프레소 제주연동점,14101277,카라멜 마끼아또,,커피
가름쉼터,14507521,토스트,,베이커리
엘리엇스체어,14507777,그린티라떼,"4,500",논커피
엘리엇스체어,14507777,딸기주스,"6,000",논커피
엘리엇스체어,14507777,라임에이드,"5,500",논커피
엘리엇스체어,14507777,라임차,"5,000",논커피
엘리엇스체어,14507777,레몬에이드,"5,500",논커피
엘리엇스체어,14507777,레몬차,"5,000",논커피
엘리엇스체어,14507777,민트초코,"4,500",논커피
엘리엇스체어,14507777,바닐라라떼,"4,500",커피
엘리엇스체어,14507777,블루레몬에이드,"5,500",논커피
엘리엇스체어,14507777,아메리카노,"3,500",커피
엘리엇스체어,14507777,에스프레소,"3,000",커피
엘리엇스체어,14507777,유자차,"5,000",논커피
엘리엇스체어,14507777,자몽에이드,"6,000",논커피
엘리엇스체어,14507777,청포도에이드,"5,500",논커피
엘리엇스체어,14507777,청포도주스,"6,000",논커피
엘리엇스체어,14507777,카페라떼,"4,000",커피
엘리엇스체어,14507777,카페모카,"4,500",커피
엘리엇스체어,14507777,카푸치노,"4,000",커피
엘리엇스체어,14507777,토마토주스,"6,000",논커피
엘리엇스체어,14507777,핫초코,"4,500",논커피
엘리엇스체어,14507777,프렌치토스트,,베이커리
엘리엇스체어,14507777,카페 베일리스,"7,000",커피
엘리엇스체어,14507777,카페 베일리스 (ice),"7,000",커피
엘리엇스체어,14507777,카라멜마까아또,"4,500",커피
레이지박스,14602309,에스프레소,"3,500",커피
레이지박스,14602309,아메리카노,"4,000",커피
레이지박스,14602309,카페라떼,"4,500",커피
레이지박스,14602309,요거트 스무디,"6,000",논커피
레이지박스,14602309,레몬차,"5,000",논커피
아일랜드조르바,14608730,드립커피,"5,500",커피
쇠소깍돌카페,14608852,해물 크림 파스타,"17,000",기타
쇠소깍돌카페,14608852,핑크 크림 파스타,"18,000",기타
쇠소깍돌카페,14608852,토마토 라자냐,"15,000",기타
쇠소깍돌카페,14608852,갈치,"14,000",기타
쇠소깍돌카페,14608852,삼치 앤 칩스,"12,000",기타
쇠소깍돌카페,14608852,감바스 알 아히요,"15,000",기타
쇠소깍돌카페,14608852,나초&파인애플 딥,"9,000",기타
쇠소깍돌카페,14608852,오븐 통감자구이,"6,000",기타
쇠소깍돌카페,14608852,양송이 스프,"6,000",기타
쇠소깍돌카페,14608852,버섯 샐러드,"15,000",기타
쇠소깍돌카페,14608852,스테이크 샐러드,"24,000",기타
쇠소깍돌카페,14608852,꽃등심 스테이크,"39,000",기타
쇠소깍돌카페,14608852,채끝등심 스테이크,"39,000",기타
쇠소깍돌카페,14608852,갈릭버터 쉬림프,"16,000",기타
마카롱,14610835,아메리카노,,커피
레스트,14692777,흑돼지허브버거,,베이커리
아이스빈 일도점,14737236,프라푸치노 커피,,커피
아이스빈 일도점,14737236,에스프레소커피,,커피
아이스빈 일도점,14737236,아메리카노,,커피
아이스빈 일도점,14737236,까페라떼,,커피
아이스빈 일도점,14737236,카라멜마끼아또,,커피
아이스빈 일도점,14737236,팥빙수쉐이크,,빙수/아이스크림
아이스빈 일도점,14737236,소프트요거트,,논커피
아이스빈 일도점,14737236,아이스티,,논커피
아이스빈 일도점,14737236,녹차라떼,,논커피
아이스빈 일도점,14737236,벨지움와플,,베이커리
아이스빈 일도점,14737236,망고요거떼,,논커피
다빈치커피 제주이도점,14744377,고구마 라떼(R),"4,500",논커피
다빈치커피 제주이도점,14744377,고구마 라떼(T),"5,000",논커피
다빈치커피 제주이도점,14744377,그린 민트 초콜릿(R),"5,000",논커피
다빈치커피 제주이도점,14744377,그린 민트 초콜릿(T),"5,500",논커피
다빈치커피 제주이도점,14744377,그린티 라떼(R),"4,500",논커피
다빈치커피 제주이도점,14744377,그린티 라떼(T),"5,000",논커피
다빈치커피 제주이도점,14744377,그린티 버블/밀크티 버블(R),"5,000",논커피
다빈치커피 제주이도점,14744377,그린티 버블/밀크티 버블(T),"5,500",논커피
다빈치커피 제주이도점,14744377,녹차/진주자스민,"4,300",논커피
다빈치커피 제주이도점,14744377,리얼에이드(R),"4,800",논커피
다빈치커피 제주이도점,14744377,리얼에이드(T),"5,300",논커피
다빈치커피 제주이도점,14744377,민트모카라떼(R),"4,500",커피
다빈치커피 제주이도점,14744377,민트모카라떼(T),"5,000",커피
다빈치커피 제주이도점,14744377,민트초코버블/쿠엔크버블(R),"5,000",논커피
다빈치커피 제주이도점,14744377,민트초코버블/쿠엔크버블(T),"5,500",논커피
다빈치커피 제주이도점,14744377,바닐라 카페라떼(R),"4,300",커피
다빈치커피 제주이도점,14744377,바닐라 카페라떼(T),"4,800",커피
다빈치커피 제주이도점,14744377,생과일주스(R),"4,800",논커피
다빈치커피 제주이도점,14744377,생과일주스(T),"5,300",논커피
다빈치커피 제주이도점,14744377,스노우치노(R),"5,300",논커피
다빈치커피 제주이도점,14744377,스노우치노(T),"5,800",논커피
다빈치커피 제주이도점,14744377,스무디(R),"4,800",논커피
다빈치커피 제주이도점,14744377,스무디(T),"5,300",논커피
다빈치커피 제주이도점,14744377,시나몬드림(R),"4,500",논커피
다빈치커피 제주이도점,14744377,시나몬드림(T),"5,000",논커피
다빈치커피 제주이도점,14744377,아이스 고구마 라떼(R),"4,800",논커피
다빈치커피 제주이도점,14744377,아이스 고구마 라떼(T),"5,300",논커피
다빈치커피 제주이도점,14744377,아이스 그린티 라떼(R),"4,800",논커피
다빈치커피 제주이도점,14744377,아이스 그린티 라떼(T),"5,300",논커피
다빈치커피 제주이도점,14744377,아이스 민트모카라떼(R),"4,800",커피
다빈치커피 제주이도점,14744377,아이스 민트모카라떼(T),"5,300",커피
다빈치커피 제주이도점,14744377,아이스 바닐라 카페라떼(R),"4,600",커피
다빈치커피 제주이도점,14744377,아이스 바닐라 카페라떼(T),"5,100",커피
다빈치커피 제주이도점,14744377,아이스 초콜릿(R),"4,300",논커피
다빈치커피 제주이도점,14744377,아이스 초콜릿(T),"4,800",논커피
다빈치커피 제주이도점,14744377,아이스 카라멜 마끼아또(R),"4,800",커피
다빈치커피 제주이도점,14744377,아이스 카라멜 마끼아또(T),"5,300",커피
다빈치커피 제주이도점,14744377,아이스 카라멜 카페라떼(R),"4,800",커피
다빈치커피 제주이도점,14744377,아이스 카라멜 카페라떼(T),"5,300",커피
다빈치커피 제주이도점,14744377,아이스 카라멜 카페모카(R),"5,000",커피
